date,medicine_name,category,past_7_day_sales,past_30_day_avg_sales,current_stock,days_to_expiry,price_per_unit,daily_sales_real,next_7_day_demand,month,live_temp,live_humidity,is_rainy,fever_trend,allergy_trend
2014-09-26,Ibuprofen,M01AE,26.235,3.8158000000000003,23,83,136,3.68,20.03,9,26.92,83,0,56,0
2014-09-27,Ibuprofen,M01AE,25.575000000000003,3.671133333333333,19,309,207,2.0,25.796,9,26.92,83,0,56,0
2014-09-28,Ibuprofen,M01AE,25.720000000000002,3.5591333333333335,15,127,150,2.68,26.456,9,26.92,83,0,56,0
2014-09-29,Ibuprofen,M01AE,25.380000000000003,3.5258,17,171,324,3.68,24.141,9,26.92,83,0,56,0
2014-09-30,Ibuprofen,M01AE,25.060000000000002,3.5478,36,46,300,5.34,23.141,9,26.92,83,0,56,0
2014-10-01,Ibuprofen,M01AE,27.06,3.6364666666666663,0,398,173,0.0,29.141,10,26.92,83,0,56,0
2014-10-02,Ibuprofen,M01AE,23.72,3.5793000000000004,40,354,69,4.99,28.840999999999998,10,26.92,83,0,56,0
2014-10-03,Ibuprofen,M01AE,22.370000000000005,3.589633333333333,8,119,198,1.34,30.180999999999997,10,26.92,83,0,56,0
2014-10-04,Ibuprofen,M01AE,20.03,3.4229666666666665,70,200,173,7.766,26.095,10,26.92,83,0,56,0
2014-10-05,Ibuprofen,M01AE,25.796,3.5038333333333336,19,34,256,3.34,23.085,10,26.92,83,0,56,0
2014-10-06,Ibuprofen,M01AE,26.456,3.5891999999999995,10,208,328,1.365,25.720000000000002,10,26.92,83,0,56,0
2014-10-07,Ibuprofen,M01AE,24.141,3.468033333333333,28,38,321,4.34,26.790000000000003,10,26.92,83,0,56,0
2014-10-08,Ibuprofen,M01AE,23.141,3.4288666666666665,26,389,198,6.0,27.14,10,26.92,83,0,56,0
2014-10-09,Ibuprofen,M01AE,29.141,3.4502,41,208,225,4.69,25.9603125,10,26.92,83,0,56,0
2014-10-10,Ibuprofen,M01AE,28.840999999999998,3.5285333333333337,11,340,141,2.68,25.6203125,10,26.92,83,0,56,0
2014-10-11,Ibuprofen,M01AE,30.180999999999997,3.506533333333333,21,26,28,3.68,27.940312499999997,10,26.92,83,0,56,0
2014-10-12,Ibuprofen,M01AE,26.095,3.5845333333333333,1,330,146,0.33,30.6103125,10,26.92,83,0,56,0
2014-10-13,Ibuprofen,M01AE,23.085,3.506533333333333,33,370,213,4.0,32.2703125,10,26.92,83,0,56,0
2014-10-14,Ibuprofen,M01AE,25.720000000000002,3.4612,30,96,234,5.41,31.2003125,10,26.92,83,0,56,0
2014-10-15,Ibuprofen,M01AE,26.790000000000003,3.5748666666666664,45,372,69,6.35,26.8503125,10,26.92,83,0,56,0
2014-10-16,Ibuprofen,M01AE,27.14,3.6865333333333337,19,92,174,3.5103125,27.67,10,26.92,83,0,56,0
2014-10-17,Ibuprofen,M01AE,25.9603125,3.714210416666667,9,161,189,2.34,28.0,10,26.92,83,0,56,0
2014-10-18,Ibuprofen,M01AE,25.6203125,3.592210416666667,60,263,309,6.0,27.14,10,26.92,83,0,56,0
2014-10-19,Ibuprofen,M01AE,27.940312499999997,3.724877083333333,15,223,152,3.0,25.14,10,26.92,83,0,56,0
2014-10-20,Ibuprofen,M01AE,30.6103125,3.680210416666667,42,49,117,5.66,24.03,10,26.92,83,0,56,0
2014-10-21,Ibuprofen,M01AE,32.2703125,3.80704375,33,195,88,4.34,23.169999999999998,10,26.92,83,0,56,0
2014-10-22,Ibuprofen,M01AE,31.2003125,3.8510437500000005,5,344,217,2.0,22.169999999999998,10,26.92,83,0,56,0
2014-10-23,Ibuprofen,M01AE,26.8503125,3.7843770833333337,14,50,221,4.33,18.839999999999996,10,26.92,83,0,56,0
2014-10-24,Ibuprofen,M01AE,27.67,3.8173770833333336,24,292,310,2.67,18.62,10,26.92,83,0,56,0
2014-10-25,Ibuprofen,M01AE,28.0,3.79504375,40,349,48,5.14,15.819999999999999,10,26.92,83,0,56,0
2014-10-26,Ibuprofen,M01AE,27.14,3.7550437499999996,3,62,86,1.0,14.82,10,26.92,83,0,56,0
2014-10-27,Ibuprofen,M01AE,25.14,3.6657104166666667,18,14,296,4.55,14.6,10,26.92,83,0,56,0
2014-10-28,Ibuprofen,M01AE,24.03,3.7507104166666667,15,371,167,3.48,12.12,10,26.92,83,0,56,0
2014-10-29,Ibuprofen,M01AE,23.169999999999998,3.777377083333333,7,228,116,1.0,12.799999999999999,10,26.92,83,0,56,0
2014-10-30,Ibuprofen,M01AE,22.169999999999998,3.68804375,8,255,127,1.0,14.139999999999999,10,26.92,83,0,56,0
2014-10-31,Ibuprofen,M01AE,18.839999999999996,3.543377083333333,18,123,282,2.45,22.03,10,26.92,83,0,56,0
2014-11-01,Ibuprofen,M01AE,18.62,3.62504375,26,79,69,2.34,26.71,11,26.92,83,0,56,0
2014-11-02,Ibuprofen,M01AE,15.819999999999999,3.5367104166666667,1,352,269,0.0,31.049999999999997,11,26.92,83,0,56,0
2014-11-03,Ibuprofen,M01AE,14.82,3.49204375,30,65,63,4.33,32.04,11,26.92,83,0,56,0
2014-11-04,Ibuprofen,M01AE,14.6,3.3775104166666665,5,110,15,1.0,35.04,11,26.92,83,0,56,0
2014-11-05,Ibuprofen,M01AE,12.12,3.2995104166666662,7,60,327,1.68,38.36,11,26.92,83,0,56,0
2014-11-06,Ibuprofen,M01AE,12.799999999999999,3.3100104166666666,10,244,54,2.34,38.019999999999996,11,26.92,83,0,56,0
2014-11-07,Ibuprofen,M01AE,14.139999999999999,3.2433437499999997,55,231,20,10.34,27.68,11,26.92,83,0,56,0
2014-11-08,Ibuprofen,M01AE,22.03,3.3880104166666665,47,367,264,7.02,26.0,11,26.92,83,0,56,0
2014-11-09,Ibuprofen,M01AE,26.71,3.465677083333333,22,338,109,4.34,24.340000000000003,11,26.92,83,0,56,0
2014-11-10,Ibuprofen,M01AE,31.049999999999997,3.521010416666667,49,311,250,5.32,24.03,11,26.92,83,0,56,0
2014-11-11,Ibuprofen,M01AE,32.04,3.575677083333333,32,297,154,4.0,22.03,11,26.92,83,0,56,0
2014-11-12,Ibuprofen,M01AE,35.04,3.698010416666667,25,58,157,5.0,20.700000000000003,11,26.92,83,0,56,0
2014-11-13,Ibuprofen,M01AE,38.36,3.73134375,13,366,272,2.0,25.700000000000003,11,26.92,83,0,56,0
2014-11-14,Ibuprofen,M01AE,38.019999999999996,3.6176770833333336,0,234,237,0.0,27.040000000000003,11,26.92,83,0,56,0
2014-11-15,Ibuprofen,M01AE,27.68,3.4060104166666663,50,340,309,5.34,24.04,11,26.92,83,0,56,0
2014-11-16,Ibuprofen,M01AE,26.0,3.4669999999999996,17,329,30,2.68,25.04,11,26.92,83,0,56,0
2014-11-17,Ibuprofen,M01AE,24.340000000000003,3.478333333333333,40,87,288,5.01,23.03,11,26.92,83,0,56,0
2014-11-18,Ibuprofen,M01AE,24.03,3.4453333333333327,9,263,56,2.0,22.71,11,26.92,83,0,56,0
2014-11-19,Ibuprofen,M01AE,22.03,3.4119999999999995,44,53,307,3.67,24.04,11,26.92,83,0,56,0
2014-11-20,Ibuprofen,M01AE,20.700000000000003,3.3456666666666663,39,274,145,7.0,20.709999999999997,11,26.92,83,0,56,0
2014-11-21,Ibuprofen,M01AE,25.700000000000003,3.4343333333333335,7,140,271,1.34,20.77,11,26.92,83,0,56,0
2014-11-22,Ibuprofen,M01AE,27.040000000000003,3.4123333333333337,8,371,288,2.34,20.439999999999998,11,26.92,83,0,56,0
2014-11-23,Ibuprofen,M01AE,24.04,3.3459999999999996,15,380,52,3.68,18.09,11,26.92,83,0,56,0
2014-11-24,Ibuprofen,M01AE,25.04,3.3796666666666666,25,196,251,3.0,19.1,11,26.92,83,0,56,0
2014-11-25,Ibuprofen,M01AE,23.03,3.308333333333333,11,336,278,1.68,21.75,11,26.92,83,0,56,0
2014-11-26,Ibuprofen,M01AE,22.71,3.3310000000000004,44,319,219,5.0,20.08,11,26.92,83,0,56,0
2014-11-27,Ibuprofen,M01AE,24.04,3.3459999999999996,34,96,301,3.67,20.75,11,26.92,83,0,56,0
2014-11-28,Ibuprofen,M01AE,20.709999999999997,3.3523333333333336,8,209,244,1.4,25.03,11,26.92,83,0,56,0
2014-11-29,Ibuprofen,M01AE,20.77,3.365666666666667,15,46,255,2.01,26.7,11,26.92,83,0,56,0
2014-11-30,Ibuprofen,M01AE,20.439999999999998,3.3993333333333333,5,388,284,1.33,30.281,11,26.92,83,0,56,0
2014-12-01,Ibuprofen,M01AE,18.09,3.362,19,130,229,4.01,29.601,12,26.92,83,0,56,0
2014-12-02,Ibuprofen,M01AE,19.1,3.417666666666667,20,198,136,4.33,27.610999999999997,12,26.92,83,0,56,0
2014-12-03,Ibuprofen,M01AE,21.75,3.562,33,25,20,3.33,27.281,12,26.92,83,0,56,0
2014-12-04,Ibuprofen,M01AE,20.08,3.5286666666666666,34,67,27,4.34,28.270999999999997,12,26.92,83,0,56,0
2014-12-05,Ibuprofen,M01AE,20.75,3.64,46,360,313,5.68,24.931,12,26.92,83,0,56,0
2014-12-06,Ibuprofen,M01AE,25.03,3.773333333333333,30,319,121,3.68,24.590999999999998,12,26.92,83,0,56,0
2014-12-07,Ibuprofen,M01AE,26.7,3.818,29,277,221,4.911,22.02,12,26.92,83,0,56,0
2014-12-08,Ibuprofen,M01AE,30.281,3.637033333333333,13,131,175,3.33,22.709999999999997,12,26.92,83,0,56,0
2014-12-09,Ibuprofen,M01AE,29.601,3.5140333333333333,18,299,54,2.34,21.709999999999997,12,26.92,83,0,56,0
2014-12-10,Ibuprofen,M01AE,27.610999999999997,3.4473666666666665,20,120,230,3.0,22.380000000000003,12,26.92,83,0,56,0
2014-12-11,Ibuprofen,M01AE,27.281,3.370033333333333,31,364,246,5.33,20.72,12,26.92,83,0,56,0
2014-12-12,Ibuprofen,M01AE,28.270999999999997,3.414366666666667,20,196,218,2.34,18.38,12,26.92,83,0,56,0
2014-12-13,Ibuprofen,M01AE,24.931,3.3257,20,314,21,3.34,18.7,12,26.92,83,0,56,0
2014-12-14,Ibuprofen,M01AE,24.590999999999998,3.3703666666666665,14,109,200,2.34,20.689999999999998,12,26.92,83,0,56,0
2014-12-15,Ibuprofen,M01AE,22.02,3.4483666666666664,33,13,264,4.02,21.35,12,26.92,83,0,56,0
2014-12-16,Ibuprofen,M01AE,22.709999999999997,3.4043666666666668,7,194,254,1.34,23.009999999999998,12,26.92,83,0,56,0
2014-12-17,Ibuprofen,M01AE,21.709999999999997,3.3596999999999997,35,195,320,3.67,22.339999999999996,12,26.92,83,0,56,0
2014-12-18,Ibuprofen,M01AE,22.380000000000003,3.3150333333333335,26,164,303,3.67,20.67,12,26.92,83,0,56,0
2014-12-19,Ibuprofen,M01AE,20.72,3.3707000000000003,0,289,270,0.0,24.68,12,26.92,83,0,56,0
2014-12-20,Ibuprofen,M01AE,18.38,3.2483666666666666,37,352,53,3.66,26.36,12,26.92,83,0,56,0
2014-12-21,Ibuprofen,M01AE,18.7,3.1370333333333336,12,195,115,4.33,32.79,12,26.92,83,0,56,0
2014-12-22,Ibuprofen,M01AE,20.689999999999998,3.2367,41,130,274,4.68,31.770000000000003,12,26.92,83,0,56,0
2014-12-23,Ibuprofen,M01AE,21.35,3.3146999999999998,15,167,50,3.0,34.4,12,26.92,83,0,56,0
2014-12-24,Ibuprofen,M01AE,23.009999999999998,3.2920333333333334,22,249,106,3.0,37.730000000000004,12,26.92,83,0,56,0
2014-12-25,Ibuprofen,M01AE,22.339999999999996,3.2920333333333334,11,399,169,2.0,35.730000000000004,12,26.92,83,0,56,0
2014-12-26,Ibuprofen,M01AE,20.67,3.3026999999999997,21,221,199,4.01,37.05,12,26.92,83,0,56,0
2014-12-27,Ibuprofen,M01AE,24.68,3.2697,64,288,108,5.34,36.38,12,26.92,83,0,56,0
2014-12-28,Ibuprofen,M01AE,26.36,3.3253666666666666,60,399,188,10.76,34.540000000000006,12,26.92,83,0,56,0
2014-12-29,Ibuprofen,M01AE,32.79,3.6373666666666664,30,156,279,3.66,34.199999999999996,12,26.92,83,0,56,0
2014-12-30,Ibuprofen,M01AE,31.770000000000003,3.6923666666666666,46,381,310,5.63,37.94,12,26.92,83,0,56,0
2014-12-31,Ibuprofen,M01AE,34.4,3.8357,39,50,206,6.33,31.61,12,26.92,83,0,56,0
2015-01-01,Ibuprofen,M01AE,37.730000000000004,3.913033333333333,0,358,108,0.0,38.687,1,26.92,83,0,56,0
2015-01-02,Ibuprofen,M01AE,35.730000000000004,3.7687,23,18,329,5.33,37.697,1,26.92,83,0,56,0
2015-01-03,Ibuprofen,M01AE,37.05,3.8353666666666664,23,148,300,4.67,38.891,1,26.92,83,0,56,0
2015-01-04,Ibuprofen,M01AE,36.38,3.8463666666666665,39,397,274,8.92,37.311,1,26.92,83,0,56,0
2015-01-05,Ibuprofen,M01AE,34.540000000000006,3.9543666666666666,25,398,338,3.32,37.330999999999996,1,26.92,83,0,56,0
2015-01-06,Ibuprofen,M01AE,34.199999999999996,3.942366666666666,62,263,107,9.37,32.621,1,26.92,83,0,56,0
2015-01-07,Ibuprofen,M01AE,37.94,4.090999999999999,0,111,24,0.0,35.961,1,26.92,83,0,56,0
2015-01-08,Ibuprofen,M01AE,31.61,3.9799999999999995,46,262,156,7.077,31.884,1,26.92,83,0,56,0
2015-01-09,Ibuprofen,M01AE,38.687,4.1379,28,279,70,4.34,33.534,1,26.92,83,0,56,0
2015-01-10,Ibuprofen,M01AE,37.697,4.182566666666667,40,395,173,5.864,33.35,1,26.92,83,0,56,0
2015-01-11,Ibuprofen,M01AE,38.891,4.200366666666667,31,309,283,7.34,30.349999999999998,1,26.92,83,0,56,0
2015-01-12,Ibuprofen,M01AE,37.311,4.3670333333333335,23,71,255,3.34,29.689999999999998,1,26.92,83,0,56,0
2015-01-13,Ibuprofen,M01AE,37.330999999999996,4.3670333333333335,38,153,252,4.66,25.36,1,26.92,83,0,56,0
2015-01-14,Ibuprofen,M01AE,32.621,4.444366666666666,21,49,168,3.34,23.02,1,26.92,83,0,56,0
2015-01-15,Ibuprofen,M01AE,35.961,4.4216999999999995,19,248,338,3.0,21.36,1,26.92,83,0,56,0
2015-01-16,Ibuprofen,M01AE,31.884,4.477033333333334,45,29,267,5.99,20.098,1,26.92,83,0,56,0
2015-01-17,Ibuprofen,M01AE,33.534,4.554366666666667,36,125,318,5.68,17.748,1,26.92,83,0,56,0
2015-01-18,Ibuprofen,M01AE,33.35,4.621366666666668,14,397,72,4.34,14.538,1,26.92,83,0,56,0
2015-01-19,Ibuprofen,M01AE,30.349999999999998,4.766033333333334,28,33,125,2.68,16.528,1,26.92,83,0,56,0
2015-01-20,Ibuprofen,M01AE,29.689999999999998,4.733366666666667,0,166,166,0.33,22.528000000000002,1,26.92,83,0,56,0
2015-01-21,Ibuprofen,M01AE,25.36,4.600033333333333,10,186,245,1.0,26.868000000000002,1,26.92,83,0,56,0
2015-01-22,Ibuprofen,M01AE,23.02,4.477366666666667,12,257,205,1.34,31.238,1,26.92,83,0,56,0
2015-01-23,Ibuprofen,M01AE,21.36,4.422033333333333,33,338,335,4.728,27.578,1,26.92,83,0,56,0
2015-01-24,Ibuprofen,M01AE,20.098,4.479633333333333,22,218,294,3.33,30.36,1,26.92,83,0,56,0
2015-01-25,Ibuprofen,M01AE,17.748,4.5239666666666665,5,95,224,1.13,36.58,1,26.92,83,0,56,0
2015-01-26,Ibuprofen,M01AE,14.538,4.427966666666666,23,378,321,4.67,35.91,1,26.92,83,0,56,0
2015-01-27,Ibuprofen,M01AE,16.528,4.405633333333332,43,273,139,6.33,32.58,1,26.92,83,0,56,0
2015-01-28,Ibuprofen,M01AE,22.528000000000002,4.2579666666666665,56,124,333,5.34,29.909999999999997,1,26.92,83,0,56,0
2015-01-29,Ibuprofen,M01AE,26.868000000000002,4.3139666666666665,52,264,211,5.71,29.769999999999996,1,26.92,83,0,56,0
2015-01-30,Ibuprofen,M01AE,31.238,4.316633333333333,6,67,65,1.068,32.032,1,26.92,83,0,56,0
2015-01-31,Ibuprofen,M01AE,27.578,4.141233333333333,46,254,276,6.112,30.919999999999998,1,26.92,83,0,56,0
2015-02-01,Ibuprofen,M01AE,30.36,4.344966666666666,49,158,242,7.35,31.329,2,26.92,83,0,56,0
2015-02-02,Ibuprofen,M01AE,36.58,4.4123,25,22,99,4.0,30.869,2,26.92,83,0,56,0
2015-02-03,Ibuprofen,M01AE,35.91,4.389966666666667,30,17,109,3.0,36.539,2,26.92,83,0,56,0
2015-02-04,Ibuprofen,M01AE,32.58,4.192633333333333,13,140,137,2.67,39.009,2,26.92,83,0,56,0
2015-02-05,Ibuprofen,M01AE,29.909999999999997,4.170966666666667,42,15,178,5.57,37.439,2,26.92,83,0,56,0
2015-02-06,Ibuprofen,M01AE,29.769999999999996,4.044300000000001,13,39,156,3.33,38.339,2,26.92,83,0,56,0
2015-02-07,Ibuprofen,M01AE,32.032,4.1553,43,85,76,5.0,35.075,2,26.92,83,0,56,0
2015-02-08,Ibuprofen,M01AE,30.919999999999998,4.0860666666666665,56,190,104,7.759,29.646,2,26.92,83,0,56,0
2015-02-09,Ibuprofen,M01AE,31.329,4.200033333333334,26,302,91,3.54,29.856,2,26.92,83,0,56,0
2015-02-10,Ibuprofen,M01AE,30.869,4.122566666666667,72,161,226,8.67,29.878999999999998,2,26.92,83,0,56,0
2015-02-11,Ibuprofen,M01AE,36.539,4.1669,20,377,25,5.14,27.399,2,26.92,83,0,56,0
2015-02-12,Ibuprofen,M01AE,39.009,4.2269,44,25,237,4.0,26.730999999999998,2,26.92,83,0,56,0
2015-02-13,Ibuprofen,M01AE,37.439,4.2049,28,164,270,4.23,27.160999999999998,2,26.92,83,0,56,0
2015-02-14,Ibuprofen,M01AE,38.339,4.234566666666667,10,347,253,1.736,30.772,2,26.92,83,0,56,0
2015-02-15,Ibuprofen,M01AE,35.075,4.192433333333333,13,284,152,2.33,32.782,2,26.92,83,0,56,0
2015-02-16,Ibuprofen,M01AE,29.646,4.070433333333333,25,164,286,3.75,32.192,2,26.92,83,0,56,0
2015-02-17,Ibuprofen,M01AE,29.856,4.0061,94,239,136,8.693,26.839000000000002,2,26.92,83,0,56,0
2015-02-18,Ibuprofen,M01AE,29.878999999999998,4.1512,8,206,45,2.66,30.509,2,26.92,83,0,56,0
2015-02-19,Ibuprofen,M01AE,27.399,4.150533333333334,24,354,158,3.332,29.177,2,26.92,83,0,56,0
2015-02-20,Ibuprofen,M01AE,26.730999999999998,4.2506,25,144,59,4.66,28.990000000000002,2,26.92,83,0,56,0
2015-02-21,Ibuprofen,M01AE,27.160999999999998,4.3726,52,235,37,5.347,26.973,2,26.92,83,0,56,0
2015-02-22,Ibuprofen,M01AE,30.772,4.506166666666667,21,90,102,4.34,30.526,2,26.92,83,0,56,0
2015-02-23,Ibuprofen,M01AE,32.782,4.493233333333333,13,335,118,3.16,32.046,2,26.92,83,0,56,0
2015-02-24,Ibuprofen,M01AE,32.192,4.487566666666667,11,388,324,3.34,34.736,2,26.92,83,0,56,0
2015-02-25,Ibuprofen,M01AE,26.839000000000002,4.561233333333333,63,151,211,6.33,34.076,2,26.92,83,0,56,0
2015-02-26,Ibuprofen,M01AE,30.509,4.6165666666666665,20,117,82,2.0,34.406,2,26.92,83,0,56,0
2015-02-27,Ibuprofen,M01AE,29.177,4.472233333333333,19,47,95,4.473,32.603,2,26.92,83,0,56,0
2015-02-28,Ibuprofen,M01AE,28.990000000000002,4.443333333333333,13,301,202,3.33,30.273,2,26.92,83,0,56,0
2015-03-01,Ibuprofen,M01AE,26.973,4.364000000000001,59,79,164,7.893,25.777,3,26.92,83,0,56,0
2015-03-02,Ibuprofen,M01AE,30.526,4.5915,19,158,260,4.68,24.097,3,26.92,83,0,56,0
2015-03-03,Ibuprofen,M01AE,32.046,4.5437666666666665,22,187,285,6.03,21.727,3,26.92,83,0,56,0
2015-03-04,Ibuprofen,M01AE,34.736,4.499766666666667,31,41,291,5.67,21.057000000000002,3,26.92,83,0,56,0
2015-03-05,Ibuprofen,M01AE,34.076,4.555433333333334,23,77,81,2.33,25.113999999999997,3,26.92,83,0,56,0
2015-03-06,Ibuprofen,M01AE,34.406,4.5331,20,285,155,2.67,25.774,3,26.92,83,0,56,0
2015-03-07,Ibuprofen,M01AE,32.603,4.5331,4,79,259,1.0,29.104,3,26.92,83,0,56,0
2015-03-08,Ibuprofen,M01AE,30.273,4.380766666666667,36,55,144,3.397,29.866999999999997,3,26.92,83,0,56,0
2015-03-09,Ibuprofen,M01AE,25.777,4.383,21,37,93,3.0,29.877,3,26.92,83,0,56,0
2015-03-10,Ibuprofen,M01AE,24.097,4.316333333333333,13,163,66,3.66,29.217,3,26.92,83,0,56,0
2015-03-11,Ibuprofen,M01AE,21.727,4.1796999999999995,23,145,294,5.0,26.217,3,26.92,83,0,56,0
2015-03-12,Ibuprofen,M01AE,21.057000000000002,4.228366666666667,26,209,108,6.387,22.16,3,26.92,83,0,56,0
2015-03-13,Ibuprofen,M01AE,25.113999999999997,4.152266666666667,29,262,57,3.33,25.83,3,26.92,83,0,56,0
2015-03-14,Ibuprofen,M01AE,25.774,4.091933333333333,18,197,86,4.33,24.84,3,26.92,83,0,56,0
2015-03-15,Ibuprofen,M01AE,29.104,4.1029333333333335,22,368,325,4.16,27.35,3,26.92,83,0,56,0
2015-03-16,Ibuprofen,M01AE,29.866999999999997,4.1006,24,188,43,3.01,28.68,3,26.92,83,0,56,0
2015-03-17,Ibuprofen,M01AE,29.877,4.143066666666667,10,160,221,3.0,31.152,3,26.92,83,0,56,0
2015-03-18,Ibuprofen,M01AE,29.217,4.1654,18,56,312,2.0,37.812,3,26.92,83,0,56,0
2015-03-19,Ibuprofen,M01AE,26.217,4.107066666666666,21,105,253,2.33,37.229,3,26.92,83,0,56,0
2015-03-20,Ibuprofen,M01AE,22.16,3.8949666666666665,61,318,139,7.0,32.899,3,26.92,83,0,56,0
2015-03-21,Ibuprofen,M01AE,25.83,4.039633333333333,22,145,190,3.34,32.615,3,26.92,83,0,56,0
2015-03-22,Ibuprofen,M01AE,24.84,4.0399,21,87,346,6.67,31.672,3,26.92,83,0,56,0
2015-03-23,Ibuprofen,M01AE,27.35,4.1068999999999996,39,70,257,4.34,32.159,3,26.92,83,0,56,0
2015-03-24,Ibuprofen,M01AE,28.68,4.073333333333333,36,225,147,5.472,28.686999999999998,3,26.92,83,0,56,0
2015-03-25,Ibuprofen,M01AE,31.152,4.111066666666667,45,309,174,8.66,21.357000000000003,3,26.92,83,0,56,0
2015-03-26,Ibuprofen,M01AE,37.812,4.2943999999999996,6,356,77,1.747,23.599999999999998,3,26.92,83,0,56,0
2015-03-27,Ibuprofen,M01AE,37.229,4.2413,22,377,34,2.67,23.25,3,26.92,83,0,56,0
2015-03-28,Ibuprofen,M01AE,32.899,4.1193,29,252,72,3.056,24.524,3,26.92,83,0,56,0
2015-03-29,Ibuprofen,M01AE,32.615,4.1545,23,185,222,5.727,23.807,3,26.92,83,0,56,0
2015-03-30,Ibuprofen,M01AE,31.672,4.1963,25,145,330,4.827,22.310000000000002,3,26.92,83,0,56,0
2015-03-31,Ibuprofen,M01AE,32.159,4.2462,8,231,126,2.0,23.97,3,26.92,83,0,56,0
2015-04-01,Ibuprofen,M01AE,28.686999999999998,4.049766666666667,8,270,234,1.33,24.97,4,26.92,83,0,56,0
2015-04-02,Ibuprofen,M01AE,21.357000000000003,3.9380999999999995,17,269,249,3.99,26.98,4,26.92,83,0,56,0
2015-04-03,Ibuprofen,M01AE,23.599999999999998,3.8701000000000003,11,341,156,2.32,31.165,4,26.92,83,0,56,0
2015-04-04,Ibuprofen,M01AE,23.25,3.7584333333333335,42,176,224,4.33,29.835,4,26.92,83,0,56,0
2015-04-05,Ibuprofen,M01AE,24.524,3.8251,18,137,86,5.01,24.825,4,26.92,83,0,56,0
2015-04-06,Ibuprofen,M01AE,23.807,3.9031000000000002,18,176,275,3.33,22.834999999999997,4,26.92,83,0,56,0
2015-04-07,Ibuprofen,M01AE,22.310000000000002,3.980766666666667,14,144,28,3.66,25.185,4,26.92,83,0,56,0
2015-04-08,Ibuprofen,M01AE,23.97,3.989533333333333,19,130,150,2.33,25.185,4,26.92,83,0,56,0
2015-04-09,Ibuprofen,M01AE,24.97,3.9671999999999996,60,335,278,6.0,20.185,4,26.92,83,0,56,0
2015-04-10,Ibuprofen,M01AE,26.98,4.0451999999999995,25,54,230,6.505,17.34,4,26.92,83,0,56,0
2015-04-11,Ibuprofen,M01AE,31.165,4.095366666666667,32,303,226,3.0,17.34,4,26.92,83,0,56,0
2015-04-12,Ibuprofen,M01AE,29.835,3.982466666666667,1,289,324,0.0,22.868000000000002,4,26.92,83,0,56,0
2015-04-13,Ibuprofen,M01AE,24.825,3.871466666666667,9,304,102,1.34,26.571,4,26.92,83,0,56,0
2015-04-14,Ibuprofen,M01AE,22.834999999999997,3.7718000000000003,73,84,51,6.01,21.561,4,26.92,83,0,56,0
2015-04-15,Ibuprofen,M01AE,25.185,3.8334666666666664,24,139,128,2.33,23.858,4,26.92,83,0,56,0
2015-04-16,Ibuprofen,M01AE,25.185,3.8108,6,210,209,1.0,23.858,4,26.92,83,0,56,0
2015-04-17,Ibuprofen,M01AE,20.185,3.744133333333333,30,342,178,3.66,21.198,4,26.92,83,0,56,0
2015-04-18,Ibuprofen,M01AE,17.34,3.799466666666667,25,49,202,3.0,21.363,4,26.92,83,0,56,0
2015-04-19,Ibuprofen,M01AE,17.34,3.8218000000000005,56,191,81,5.528,21.835,4,26.92,83,0,56,0
2015-04-20,Ibuprofen,M01AE,22.868000000000002,3.7727333333333335,17,298,326,5.043,17.572,4,26.92,83,0,56,0
2015-04-21,Ibuprofen,M01AE,26.571,3.8295000000000003,6,22,345,1.0,21.242,4,26.92,83,0,56,0
2015-04-22,Ibuprofen,M01AE,21.561,3.6405000000000003,36,32,308,4.627,17.045,4,26.92,83,0,56,0
2015-04-23,Ibuprofen,M01AE,23.858,3.6500666666666666,6,342,225,1.0,24.772000000000002,4,26.92,83,0,56,0
2015-04-24,Ibuprofen,M01AE,23.858,3.501,5,254,74,1.0,25.451999999999998,4,26.92,83,0,56,0
2015-04-25,Ibuprofen,M01AE,21.198,3.2456666666666667,33,180,196,3.165,25.947,4,26.92,83,0,56,0
2015-04-26,Ibuprofen,M01AE,21.363,3.2929333333333335,26,76,83,6.0,21.012999999999998,4,26.92,83,0,56,0
2015-04-27,Ibuprofen,M01AE,21.835,3.4039333333333337,2,101,273,0.78,24.956000000000003,4,26.92,83,0,56,0
2015-04-28,Ibuprofen,M01AE,17.572,3.3280666666666665,17,137,32,4.67,23.748,4,26.92,83,0,56,0
2015-04-29,Ibuprofen,M01AE,21.242,3.2928333333333333,2,23,234,0.43,29.814999999999998,4,26.92,83,0,56,0
2015-04-30,Ibuprofen,M01AE,17.045,3.146266666666667,33,262,60,8.727,24.427999999999997,4,26.92,83,0,56,0
2015-05-01,Ibuprofen,M01AE,24.772000000000002,3.3705000000000003,8,129,213,1.68,29.088,5,26.92,83,0,56,0
2015-05-02,Ibuprofen,M01AE,25.451999999999998,3.382166666666667,25,12,333,3.66,29.768,5,26.92,83,0,56,0
2015-05-03,Ibuprofen,M01AE,25.947,3.3711666666666664,8,201,336,1.066,34.129,5,26.92,83,0,56,0
2015-05-04,Ibuprofen,M01AE,21.012999999999998,3.3293666666666666,35,323,231,4.723,36.066,5,26.92,83,0,56,0
2015-05-05,Ibuprofen,M01AE,24.956000000000003,3.3424666666666667,11,101,213,3.462,34.593999999999994,5,26.92,83,0,56,0
2015-05-06,Ibuprofen,M01AE,23.748,3.2908666666666666,43,212,348,6.497,31.537,5,26.92,83,0,56,0
