datum,atc_code,daily_sales,date,medicine_name,past_7_day_sales,past_30_day_avg_sales,next_7_day_demand,month,live_temp,live_humidity,is_rainy,fever_trend,cold_trend,dengue_trend,allergy_trend,current_stock,days_to_expiry,price_per_unit
8/14/2018,R03,4.0,2018-08-14,Asthalin,10.0,1.8,45.0,8,26.242926807247272,91.54246035630032,1,66,19,68,30,87,26,180
8/15/2018,R03,0.0,2018-08-15,Asthalin,13.0,1.9,42.0,8,26.3497322681947,86.89720013486493,1,63,16,78,20,25,309,180
8/16/2018,R03,5.0,2018-08-16,Asthalin,13.0,1.9,42.0,8,27.839492355486552,83.70746074715255,1,73,16,60,34,103,146,180
8/17/2018,R03,5.0,2018-08-17,Asthalin,18.0,2.066666666666667,60.0,8,26.16177556239481,87.7193576215594,1,52,34,56,12,115,53,180
8/18/2018,R03,6.0,2018-08-18,Asthalin,23.0,1.8333333333333333,76.0,8,28.003446722577273,86.19593041538995,1,65,14,74,12,102,46,180
8/19/2018,R03,5.0,2018-08-19,Asthalin,24.0,2.033333333333333,76.0,8,25.92218593983144,87.5135703348292,1,67,35,41,30,125,345,180
8/20/2018,R03,20.0,2018-08-20,Asthalin,28.0,2.1333333333333333,79.0,8,29.748179411365953,80.89272442103135,1,88,39,57,21,63,162,180
8/21/2018,R03,1.0,2018-08-21,Asthalin,45.0,2.6333333333333333,60.0,8,27.517162458888443,82.5690575284082,0,63,20,46,27,112,33,180
8/22/2018,R03,0.0,2018-08-22,Asthalin,42.0,2.5,59.0,8,26.069965576384934,89.46541249036953,1,59,16,67,10,131,272,180
8/23/2018,R03,23.0,2018-08-23,Asthalin,42.0,2.5,64.0,8,26.116962450796088,90.07941247469216,1,59,35,44,13,130,42,180
8/24/2018,R03,21.0,2018-08-24,Asthalin,60.0,3.2,45.0,8,26.22930037093795,89.24533818090417,0,55,31,73,24,12,289,180
8/25/2018,R03,6.0,2018-08-25,Asthalin,76.0,3.9,44.0,8,29.05912449937331,91.65594071076058,1,52,21,66,23,84,282,180
8/26/2018,R03,8.0,2018-08-26,Asthalin,76.0,4.066666666666666,39.0,8,25.096873488598074,86.7321048946416,0,71,31,58,20,68,215,180
8/27/2018,R03,1.0,2018-08-27,Asthalin,79.0,4.3,36.0,8,25.99808749431074,86.52125008849129,0,51,11,67,20,32,250,180
8/28/2018,R03,0.0,2018-08-28,Asthalin,60.0,4.333333333333333,35.0,8,26.15750916461186,82.26037929632857,0,88,21,73,32,116,143,180
8/29/2018,R03,5.0,2018-08-29,Asthalin,59.0,4.333333333333333,38.0,8,26.976468049864593,83.25840567746108,1,61,10,44,16,31,36,180
8/30/2018,R03,4.0,2018-08-30,Asthalin,64.0,4.5,36.0,8,26.59333546102981,79.03521723307135,1,50,24,76,23,123,91,180
8/31/2018,R03,20.0,2018-08-31,Asthalin,45.0,4.633333333333334,37.0,8,24.763158252914305,84.03554196289689,1,86,16,69,20,132,277,180
9/1/2018,R03,1.0,2018-09-01,Asthalin,44.0,5.266666666666667,39.0,9,27.4002659746068,73.82442173350026,1,62,31,63,27,16,29,180
9/2/2018,R03,5.0,2018-09-02,Asthalin,39.0,5.233333333333333,48.0,9,27.85067397522255,83.24289851259108,0,81,42,76,28,31,300,180
9/3/2018,R03,0.0,2018-09-03,Asthalin,36.0,5.4,43.0,9,27.057853247380326,81.16519660565136,0,74,42,58,16,67,167,180
9/4/2018,R03,3.0,2018-09-04,Asthalin,35.0,5.4,44.0,9,29.030163233571496,73.92149226081173,0,87,38,58,18,47,354,180
9/5/2018,R03,3.0,2018-09-05,Asthalin,38.0,5.3,47.0,9,29.37911264313047,79.43040892350956,1,54,28,59,34,37,117,180
9/6/2018,R03,5.0,2018-09-06,Asthalin,36.0,5.2,49.0,9,27.88241995040591,85.9029668670455,0,86,14,71,31,121,198,180
9/7/2018,R03,22.0,2018-09-07,Asthalin,37.0,5.333333333333333,56.0,9,28.345812380276094,79.62300154749276,1,67,23,52,28,102,262,180
9/8/2018,R03,10.0,2018-09-08,Asthalin,39.0,6.066666666666666,35.0,9,24.758416003976095,77.00488716908602,0,59,18,67,26,125,81,180
9/9/2018,R03,0.0,2018-09-09,Asthalin,48.0,6.4,35.0,9,27.368345841757254,74.64349319208428,1,68,14,79,19,63,130,180
9/10/2018,R03,1.0,2018-09-10,Asthalin,43.0,6.4,42.0,9,29.50723253763687,74.73306016266834,0,83,44,58,31,91,316,180
9/11/2018,R03,6.0,2018-09-11,Asthalin,44.0,6.266666666666667,46.0,9,27.364845125231085,81.606739903568,1,79,30,56,19,57,114,180
9/12/2018,R03,5.0,2018-09-12,Asthalin,47.0,6.433333333333334,41.0,9,26.894107485412057,78.69838213302576,1,81,37,63,25,39,115,180
9/13/2018,R03,12.0,2018-09-13,Asthalin,49.0,6.5,45.0,9,31.416533389046396,78.94701757520168,0,60,11,55,10,60,136,180
9/14/2018,R03,1.0,2018-09-14,Asthalin,56.0,6.766666666666667,33.0,9,30.72861578529371,78.71076000966809,0,71,15,83,30,57,158,180
9/15/2018,R03,10.0,2018-09-15,Asthalin,35.0,6.8,33.0,9,28.701362368723235,79.57928015160577,0,79,40,56,15,79,303,180
9/16/2018,R03,7.0,2018-09-16,Asthalin,35.0,6.966666666666667,46.0,9,29.70836591722007,76.31851100389086,1,50,41,42,18,114,348,180
9/17/2018,R03,5.0,2018-09-17,Asthalin,42.0,7.033333333333333,47.0,9,24.661096873062885,80.94831498106814,1,55,20,57,13,57,275,180
9/18/2018,R03,1.0,2018-09-18,Asthalin,46.0,7.0,51.0,9,26.81867283905694,75.73188126872992,1,63,23,53,25,40,89,180
9/19/2018,R03,9.0,2018-09-19,Asthalin,41.0,6.866666666666666,72.0,9,27.295063190240274,77.73247262587624,0,52,19,82,12,128,201,180
9/20/2018,R03,0.0,2018-09-20,Asthalin,45.0,6.5,63.0,9,27.64602985169958,83.03248309299538,1,88,10,42,12,131,149,180
9/21/2018,R03,1.0,2018-09-21,Asthalin,33.0,6.466666666666667,70.0,9,27.265083968539056,81.12861499917557,0,64,40,64,20,120,319,180
9/22/2018,R03,23.0,2018-09-22,Asthalin,33.0,6.5,74.0,9,24.17496056272548,82.05704553860414,0,80,17,83,34,61,260,180
9/23/2018,R03,8.0,2018-09-23,Asthalin,46.0,6.5,72.0,9,28.57903692806284,86.45116517845366,1,68,11,46,22,134,332,180
9/24/2018,R03,9.0,2018-09-24,Asthalin,47.0,6.066666666666666,67.0,9,28.81548119242091,79.8210379690865,0,71,44,78,31,147,312,180
9/25/2018,R03,22.0,2018-09-25,Asthalin,51.0,6.166666666666667,79.0,9,30.402848187384972,80.06438078007493,0,56,40,64,33,14,324,180
9/26/2018,R03,0.0,2018-09-26,Asthalin,72.0,6.633333333333334,63.0,9,26.817536102837554,79.20703713244897,1,76,21,56,33,39,262,180
9/27/2018,R03,7.0,2018-09-27,Asthalin,63.0,6.6,68.0,9,26.694755263330148,78.66975755782356,1,84,40,51,33,137,102,180
9/28/2018,R03,5.0,2018-09-28,Asthalin,70.0,6.833333333333333,66.0,9,23.980023271053298,76.96822751781865,1,54,44,46,11,38,121,180
9/29/2018,R03,21.0,2018-09-29,Asthalin,74.0,6.833333333333333,75.0,9,27.55964974511367,80.25219443358756,1,84,41,67,19,34,162,180
9/30/2018,R03,3.0,2018-09-30,Asthalin,72.0,7.4,57.0,9,29.35166767159326,81.06514581978847,1,85,26,73,29,102,284,180
10/1/2018,R03,21.0,2018-10-01,Asthalin,67.0,6.833333333333333,63.0,10,29.082348206710922,71.2323110175787,0,13,17,66,79,60,274,180
10/2/2018,R03,6.0,2018-10-02,Asthalin,79.0,7.5,42.0,10,33.21516722781547,70.19309148060124,0,26,28,66,71,101,51,180
10/3/2018,R03,5.0,2018-10-03,Asthalin,63.0,7.533333333333333,65.0,10,29.615107746315715,72.77851241445994,0,20,20,74,65,122,317,180
10/4/2018,R03,5.0,2018-10-04,Asthalin,68.0,7.7,80.0,10,30.220488426432834,70.08831007222716,0,33,14,44,74,71,86,180
10/5/2018,R03,14.0,2018-10-05,Asthalin,66.0,7.766666666666667,75.0,10,27.95534537912761,68.77209433529812,0,24,37,47,67,68,342,180
10/6/2018,R03,3.0,2018-10-06,Asthalin,75.0,8.133333333333333,62.0,10,30.43083051776292,67.21903545407645,0,27,11,53,60,148,222,180
10/7/2018,R03,9.0,2018-10-07,Asthalin,57.0,8.066666666666666,65.0,10,27.031020307720958,65.35307436526621,0,33,20,56,61,12,174,180
10/8/2018,R03,0.0,2018-10-08,Asthalin,63.0,7.633333333333334,56.0,10,31.040546932519717,74.38124553380946,0,33,27,74,57,31,166,180
10/9/2018,R03,29.0,2018-10-09,Asthalin,42.0,7.3,61.0,10,31.086642264353117,67.90283612353801,0,33,14,61,79,113,333,180
10/10/2018,R03,20.0,2018-10-10,Asthalin,65.0,8.266666666666667,38.0,10,32.038937136504764,67.22299857013812,0,36,28,51,71,24,206,180
10/11/2018,R03,0.0,2018-10-11,Asthalin,80.0,8.9,19.0,10,28.470046921848468,68.74738531501909,0,31,14,43,65,107,188,180
10/12/2018,R03,1.0,2018-10-12,Asthalin,75.0,8.7,29.0,10,30.24084317744613,69.16483364039861,0,33,28,51,57,74,227,180
10/13/2018,R03,6.0,2018-10-13,Asthalin,62.0,8.566666666666666,34.0,10,30.845724839079757,74.91553730770832,0,13,21,65,66,45,69,180
10/14/2018,R03,0.0,2018-10-14,Asthalin,65.0,8.366666666666667,62.0,10,30.663422457495464,69.0155586907265,0,24,37,73,69,73,163,180
10/15/2018,R03,5.0,2018-10-15,Asthalin,56.0,8.333333333333334,67.0,10,28.702051087297722,77.90015069620493,0,31,44,74,51,121,124,180
10/16/2018,R03,6.0,2018-10-16,Asthalin,61.0,8.166666666666666,90.0,10,26.41202716566579,70.19109161395954,0,36,32,68,51,98,100,180
10/17/2018,R03,1.0,2018-10-17,Asthalin,38.0,8.133333333333333,95.0,10,30.52044044532672,76.17108474691378,0,11,43,70,76,133,31,180
10/18/2018,R03,10.0,2018-10-18,Asthalin,19.0,8.0,104.0,10,29.77125048253512,72.68178784429216,0,16,32,41,79,45,264,180
10/19/2018,R03,6.0,2018-10-19,Asthalin,29.0,8.3,127.0,10,29.14999411055784,71.08311225953429,0,21,42,73,55,13,150,180
10/20/2018,R03,34.0,2018-10-20,Asthalin,34.0,8.2,135.0,10,31.1459180455732,74.73354439971246,0,26,22,66,71,110,107,180
10/21/2018,R03,5.0,2018-10-21,Asthalin,62.0,9.333333333333334,108.0,10,29.93262069276835,73.3666893818209,0,18,43,52,52,75,211,180
10/22/2018,R03,28.0,2018-10-22,Asthalin,67.0,9.466666666666667,116.0,10,28.021207420848302,71.90403725255827,0,19,38,52,79,91,289,180
10/23/2018,R03,11.0,2018-10-23,Asthalin,90.0,9.633333333333333,98.0,10,27.10282156635567,76.95278202931507,0,11,39,81,70,48,79,180
10/24/2018,R03,10.0,2018-10-24,Asthalin,95.0,9.733333333333333,100.0,10,28.30655510230025,68.50482186413913,0,16,27,59,55,149,80,180
10/25/2018,R03,33.0,2018-10-25,Asthalin,104.0,9.766666666666667,92.0,10,33.58951844215018,67.01525897211481,0,31,44,83,57,131,223,180
10/26/2018,R03,14.0,2018-10-26,Asthalin,127.0,10.133333333333333,66.0,10,31.08416516089916,67.97130777456414,0,27,14,42,77,117,354,180
10/27/2018,R03,7.0,2018-10-27,Asthalin,135.0,10.6,53.0,10,30.282918512962517,75.25681957025067,0,15,13,56,76,16,303,180
10/28/2018,R03,13.0,2018-10-28,Asthalin,108.0,10.6,46.0,10,29.727508609221292,74.35228006325829,0,28,14,55,70,134,301,180
10/29/2018,R03,10.0,2018-10-29,Asthalin,116.0,10.866666666666667,46.0,10,29.628910590078846,68.42421430155885,0,26,24,77,56,89,205,180
10/30/2018,R03,13.0,2018-10-30,Asthalin,98.0,10.5,49.0,10,31.750793975038643,62.9360461372184,0,34,18,58,60,35,28,180
10/31/2018,R03,2.0,2018-10-31,Asthalin,100.0,10.833333333333334,49.0,10,29.264106387144853,69.38246489086383,0,32,17,42,66,80,172,180
11/1/2018,R03,7.0,2018-11-01,Asthalin,92.0,10.2,55.0,11,26.86538061602644,56.96020707422618,0,64,63,18,52,121,217,180
11/2/2018,R03,1.0,2018-11-02,Asthalin,66.0,10.233333333333333,64.0,11,25.47735807456261,58.51819208553164,0,71,86,17,66,39,361,180
11/3/2018,R03,0.0,2018-11-03,Asthalin,53.0,10.1,85.0,11,28.910234947752592,56.836772856762245,0,66,62,7,56,45,191,180
11/4/2018,R03,13.0,2018-11-04,Asthalin,46.0,9.933333333333334,96.0,11,27.113432761367456,55.17138576906293,0,61,71,18,65,123,222,180
11/5/2018,R03,13.0,2018-11-05,Asthalin,46.0,9.9,93.0,11,27.86833522202544,65.64961310499271,0,84,61,9,54,124,164,180
11/6/2018,R03,13.0,2018-11-06,Asthalin,49.0,10.233333333333333,104.0,11,25.12338533796764,57.94899538816975,0,83,93,7,54,134,83,180
11/7/2018,R03,8.0,2018-11-07,Asthalin,49.0,10.366666666666667,109.0,11,27.587204168851134,64.2380034097775,0,50,90,6,60,32,253,180
11/8/2018,R03,16.0,2018-11-08,Asthalin,55.0,10.633333333333333,101.0,11,25.531133861907964,59.33588727045943,0,81,64,8,71,82,246,180
11/9/2018,R03,22.0,2018-11-09,Asthalin,64.0,10.2,114.0,11,26.165052235899275,56.607587386342665,0,53,79,6,50,24,107,180
11/10/2018,R03,11.0,2018-11-10,Asthalin,85.0,10.266666666666667,98.0,11,28.452571505929185,61.52720516978701,0,73,70,3,73,53,154,180
11/11/2018,R03,10.0,2018-11-11,Asthalin,96.0,10.633333333333333,100.0,11,24.43583741486537,58.82682942920121,0,56,90,12,55,89,179,180
11/12/2018,R03,24.0,2018-11-12,Asthalin,93.0,10.933333333333334,100.0,11,26.3048715969581,59.37869668301026,0,61,84,13,62,15,312,180
11/13/2018,R03,18.0,2018-11-13,Asthalin,104.0,11.533333333333333,79.0,11,26.65700788777809,60.4347178030193,0,71,63,11,58,74,312,180
11/14/2018,R03,0.0,2018-11-14,Asthalin,109.0,12.133333333333333,71.0,11,26.780006571201216,57.563361492753934,0,84,80,12,72,78,23,180
11/15/2018,R03,29.0,2018-11-15,Asthalin,101.0,11.966666666666667,76.0,11,25.323823260359802,55.13659093763892,0,70,60,0,70,87,277,180
11/16/2018,R03,6.0,2018-11-16,Asthalin,114.0,12.733333333333333,62.0,11,29.12939615121212,59.84619115579699,0,78,87,9,72,87,335,180
11/17/2018,R03,13.0,2018-11-17,Asthalin,98.0,12.9,80.0,11,24.05760217198961,62.89175310790151,0,66,60,16,51,45,260,180
11/18/2018,R03,10.0,2018-11-18,Asthalin,100.0,13.0,74.0,11,28.188328082948704,57.295226223264734,0,77,75,2,77,51,193,180
11/19/2018,R03,3.0,2018-11-19,Asthalin,100.0,13.133333333333333,67.0,11,27.822598408387456,60.461886798796904,0,66,61,13,57,125,233,180
11/20/2018,R03,10.0,2018-11-20,Asthalin,79.0,12.1,80.0,11,28.851333184405526,64.51652144564758,0,53,61,3,70,119,142,180
11/21/2018,R03,5.0,2018-11-21,Asthalin,71.0,12.266666666666667,75.0,11,23.61765935193827,59.73070533817846,0,55,76,11,63,32,239,180
11/22/2018,R03,15.0,2018-11-22,Asthalin,76.0,11.5,78.0,11,24.696752768165435,60.25828311538758,0,64,81,9,53,129,23,180
11/23/2018,R03,24.0,2018-11-23,Asthalin,62.0,11.633333333333333,64.0,11,28.237914588742463,60.16563706080116,0,73,75,6,54,59,72,180
11/24/2018,R03,7.0,2018-11-24,Asthalin,80.0,12.1,40.0,11,23.184441268054535,57.952966722320824,0,57,72,8,53,127,197,180
11/25/2018,R03,3.0,2018-11-25,Asthalin,74.0,11.233333333333333,46.0,11,23.59031164843938,57.01993644469987,0,76,66,10,55,12,171,180
11/26/2018,R03,16.0,2018-11-26,Asthalin,67.0,10.866666666666667,70.0,11,25.26753831993276,57.032212892036775,0,80,76,3,75,30,91,180
11/27/2018,R03,5.0,2018-11-27,Asthalin,80.0,11.166666666666666,67.0,11,26.2879906829334,61.10454959102182,0,58,80,16,52,25,305,180
11/28/2018,R03,8.0,2018-11-28,Asthalin,75.0,10.9,67.0,11,28.38833761047316,62.27361708579823,0,67,90,19,56,116,342,180
11/29/2018,R03,1.0,2018-11-29,Asthalin,78.0,10.833333333333334,74.0,11,25.722101127604464,62.41524671531356,0,51,74,14,60,38,82,180
11/30/2018,R03,0.0,2018-11-30,Asthalin,64.0,10.433333333333334,73.0,11,25.08764127790319,58.86437143873361,0,71,82,11,57,85,191,180
12/1/2018,R03,13.0,2018-12-01,Asthalin,40.0,10.366666666666667,85.0,12,23.467084906544642,58.279925622791936,0,69,85,3,21,83,58,180
12/2/2018,R03,27.0,2018-12-02,Asthalin,46.0,10.566666666666666,72.0,12,23.7043947249416,55.92209145853128,0,53,89,15,26,93,308,180
12/3/2018,R03,13.0,2018-12-03,Asthalin,70.0,11.433333333333334,56.0,12,23.661859733255408,55.21222666537306,0,87,70,16,14,47,89,180
12/4/2018,R03,5.0,2018-12-04,Asthalin,67.0,11.866666666666667,50.0,12,22.733020688072983,44.981930012189245,0,62,85,2,27,43,215,180
12/5/2018,R03,15.0,2018-12-05,Asthalin,67.0,11.6,47.0,12,20.067370829122776,52.54777116518085,0,69,65,5,14,36,345,180
12/6/2018,R03,0.0,2018-12-06,Asthalin,74.0,11.666666666666666,53.0,12,21.6235760163405,50.436706293288175,0,55,62,16,20,103,16,180
12/7/2018,R03,12.0,2018-12-07,Asthalin,73.0,11.233333333333333,59.0,12,25.130406627901195,56.881220521192326,0,64,84,2,16,141,83,180
12/8/2018,R03,0.0,2018-12-08,Asthalin,85.0,11.366666666666667,76.0,12,23.2806034069649,55.2850999957901,0,57,74,11,14,124,267,180
12/9/2018,R03,11.0,2018-12-09,Asthalin,72.0,10.833333333333334,102.0,12,22.516216821339416,51.784040840844675,0,79,80,5,15,119,177,180
12/10/2018,R03,7.0,2018-12-10,Asthalin,56.0,10.466666666666667,98.0,12,24.677252822560963,55.913087675402984,0,85,65,10,33,28,320,180
12/11/2018,R03,2.0,2018-12-11,Asthalin,50.0,10.333333333333334,113.0,12,21.304825051446578,50.72952290138096,0,85,82,3,11,35,349,180
12/12/2018,R03,21.0,2018-12-12,Asthalin,47.0,10.066666666666666,120.0,12,22.66197779943049,51.868710705197245,0,52,71,13,27,98,60,180
12/13/2018,R03,6.0,2018-12-13,Asthalin,53.0,9.966666666666667,99.0,12,23.206637607761056,52.86933600740518,0,76,86,1,10,105,348,180
12/14/2018,R03,29.0,2018-12-14,Asthalin,59.0,9.566666666666666,94.0,12,22.337933745058056,56.620408965534594,0,79,74,14,14,47,64,180
12/15/2018,R03,26.0,2018-12-15,Asthalin,76.0,10.533333333333333,78.0,12,23.151144234352397,59.19832503761171,0,78,67,1,20,98,26,180
12/16/2018,R03,7.0,2018-12-16,Asthalin,102.0,10.433333333333334,52.0,12,22.718459102867353,53.241974654968196,0,65,84,4,15,17,59,180
12/17/2018,R03,22.0,2018-12-17,Asthalin,98.0,10.466666666666667,58.0,12,20.90098542832119,58.96737592482483,0,89,78,18,26,80,46,180
12/18/2018,R03,9.0,2018-12-18,Asthalin,113.0,10.766666666666667,44.0,12,23.272216822818585,55.14221065183438,0,87,94,12,18,46,201,180
12/19/2018,R03,0.0,2018-12-19,Asthalin,120.0,10.733333333333333,56.0,12,21.007472312730698,55.708414482775666,0,69,80,19,13,84,162,180
12/20/2018,R03,1.0,2018-12-20,Asthalin,99.0,10.633333333333333,69.0,12,23.248422687645082,54.80858632681767,0,65,77,1,29,78,262,180
12/21/2018,R03,13.0,2018-12-21,Asthalin,94.0,10.333333333333334,75.0,12,25.061203736225163,54.408058739841806,0,70,88,17,27,140,103,180
12/22/2018,R03,0.0,2018-12-22,Asthalin,78.0,10.6,71.0,12,22.57846520408592,56.317900110216776,0,67,86,5,11,117,218,180
12/23/2018,R03,13.0,2018-12-23,Asthalin,52.0,10.1,78.0,12,21.24277530504352,57.22096355854613,0,80,69,17,26,116,217,180
12/24/2018,R03,8.0,2018-12-24,Asthalin,58.0,9.733333333333333,96.0,12,22.809518280192528,52.34616608909244,0,51,64,16,24,81,123,180
12/25/2018,R03,21.0,2018-12-25,Asthalin,44.0,9.766666666666667,94.0,12,21.752043337882203,54.43209859129148,0,73,81,0,22,11,145,180
12/26/2018,R03,13.0,2018-12-26,Asthalin,56.0,10.366666666666667,73.0,12,23.891763503947203,60.007825291669796,0,55,73,15,11,97,76,180
12/27/2018,R03,7.0,2018-12-27,Asthalin,69.0,10.266666666666667,69.0,12,22.778016878715718,55.53156596295557,0,66,60,19,11,66,70,180
12/28/2018,R03,9.0,2018-12-28,Asthalin,75.0,10.333333333333334,71.0,12,25.56464487749686,55.860081563287444,0,75,72,2,17,125,131,180
12/29/2018,R03,7.0,2018-12-29,Asthalin,71.0,10.366666666666667,62.0,12,24.744484393516007,58.50180561690228,0,86,86,16,26,56,227,180
12/30/2018,R03,31.0,2018-12-30,Asthalin,78.0,10.566666666666666,85.0,12,22.770379243277898,53.496266502146014,0,51,76,12,21,48,67,180
12/31/2018,R03,6.0,2018-12-31,Asthalin,96.0,11.6,54.0,12,24.073413601959636,54.89811813429625,0,75,67,14,25,67,168,180
1/1/2019,R03,0.0,2019-01-01,Asthalin,94.0,11.366666666666667,48.0,1,21.41014538625573,52.45053468979574,0,86,87,19,16,91,194,180
1/2/2019,R03,9.0,2019-01-02,Asthalin,73.0,10.466666666666667,58.0,1,22.05093532774775,53.71670669383503,0,50,85,6,26,137,363,180
1/3/2019,R03,9.0,2019-01-03,Asthalin,69.0,10.333333333333334,59.0,1,21.457848705474532,42.90457011948376,0,51,79,1,16,16,35,180
1/4/2019,R03,0.0,2019-01-04,Asthalin,71.0,10.466666666666667,63.0,1,23.14968393977456,47.789993627313876,0,82,78,8,27,103,83,180
1/5/2019,R03,30.0,2019-01-05,Asthalin,62.0,9.966666666666667,69.0,1,24.149482415064366,47.00490408095217,0,60,73,2,23,127,207,180
1/6/2019,R03,0.0,2019-01-06,Asthalin,85.0,10.966666666666667,49.0,1,23.197972310786714,49.628524689823855,0,79,84,2,21,57,218,180
1/7/2019,R03,0.0,2019-01-07,Asthalin,54.0,10.566666666666666,50.0,1,23.382904901928033,47.2319816702196,0,83,87,1,11,48,236,180
1/8/2019,R03,10.0,2019-01-08,Asthalin,48.0,10.566666666666666,68.0,1,23.384550155853596,51.992316498529725,0,76,67,2,21,11,296,180
1/9/2019,R03,10.0,2019-01-09,Asthalin,58.0,10.533333333333333,77.0,1,22.826883883502063,50.51723102314671,0,83,92,10,23,41,38,180
1/10/2019,R03,13.0,2019-01-10,Asthalin,59.0,10.633333333333333,84.0,1,20.2910707611846,52.6675705080625,0,56,65,4,21,146,148,180
1/11/2019,R03,6.0,2019-01-11,Asthalin,63.0,11.0,79.0,1,24.55145727912475,52.8590238721207,0,88,84,16,25,148,144,180
1/12/2019,R03,10.0,2019-01-12,Asthalin,69.0,10.5,97.0,1,24.706616240047637,52.03725805524755,0,88,60,8,29,94,274,180
1/13/2019,R03,1.0,2019-01-13,Asthalin,49.0,10.633333333333333,88.0,1,21.649180595029947,48.992628346669925,0,51,89,0,16,135,143,180
1/14/2019,R03,18.0,2019-01-14,Asthalin,50.0,9.7,121.0,1,21.443953127175728,50.312832616269866,0,79,64,2,30,85,311,180
1/15/2019,R03,19.0,2019-01-15,Asthalin,68.0,9.433333333333334,134.0,1,22.91861747937306,48.6173782840406,0,52,68,19,33,40,164,180
1/16/2019,R03,17.0,2019-01-16,Asthalin,77.0,9.833333333333334,122.0,1,22.826219252775257,45.90579405809063,0,51,67,7,24,16,83,180
1/17/2019,R03,8.0,2019-01-17,Asthalin,84.0,9.666666666666666,128.0,1,21.69708089687047,52.861363541263145,0,79,83,14,21,117,299,180
1/18/2019,R03,24.0,2019-01-18,Asthalin,79.0,9.633333333333333,122.0,1,20.124961516618594,49.74780611819211,0,86,84,12,28,105,299,180
1/19/2019,R03,1.0,2019-01-19,Asthalin,97.0,10.433333333333334,109.0,1,22.458551786124666,45.49216410762616,0,78,67,2,26,147,237,180
1/20/2019,R03,34.0,2019-01-20,Asthalin,88.0,10.433333333333334,121.0,1,22.82715480726332,51.610848713262804,0,84,80,5,18,61,176,180
1/21/2019,R03,31.0,2019-01-21,Asthalin,121.0,11.133333333333333,93.0,1,23.088731722058196,49.32815324713176,0,87,78,17,14,54,113,180
1/22/2019,R03,7.0,2019-01-22,Asthalin,134.0,12.166666666666666,90.0,1,22.523939158531313,43.82058808213736,0,71,62,14,14,65,363,180
1/23/2019,R03,23.0,2019-01-23,Asthalin,122.0,11.966666666666667,98.0,1,21.593327277457135,45.87881218260596,0,86,75,3,28,119,275,180
1/24/2019,R03,2.0,2019-01-24,Asthalin,128.0,12.466666666666667,86.0,1,23.491003059259416,47.89816652401671,0,67,60,3,12,91,113,180
1/25/2019,R03,11.0,2019-01-25,Asthalin,122.0,11.833333333333334,104.0,1,22.098772746348878,50.63153617533166,0,89,69,16,18,26,27,180
1/26/2019,R03,13.0,2019-01-26,Asthalin,109.0,11.766666666666667,100.0,1,21.302615478452918,52.36405995515168,0,83,65,15,20,60,115,180
1/27/2019,R03,6.0,2019-01-27,Asthalin,121.0,11.966666666666667,132.0,1,21.729019926931418,52.26130679209267,0,87,64,10,12,52,182,180
1/28/2019,R03,28.0,2019-01-28,Asthalin,93.0,11.866666666666667,131.0,1,19.381046451287528,51.808588864790906,0,79,76,6,24,149,26,180
1/29/2019,R03,15.0,2019-01-29,Asthalin,90.0,12.566666666666666,115.0,1,21.72663726373219,49.89691288492406,0,51,80,10,22,31,132,180
1/30/2019,R03,11.0,2019-01-30,Asthalin,98.0,12.033333333333333,101.0,1,23.032654779812002,55.166696931794654,0,69,88,10,27,13,363,180
1/31/2019,R03,20.0,2019-01-31,Asthalin,86.0,12.2,94.0,1,22.509674533208845,52.09961373199966,0,65,90,6,25,12,293,180
2/1/2019,R03,7.0,2019-02-01,Asthalin,104.0,12.866666666666667,96.0,2,27.280996259471777,45.66631610772687,0,15,62,19,11,52,15,180
2/2/2019,R03,45.0,2019-02-02,Asthalin,100.0,12.8,101.0,2,24.605537628976442,46.69976431719108,0,38,87,19,15,26,74,180
2/3/2019,R03,5.0,2019-02-03,Asthalin,132.0,14.0,67.0,2,25.730969744579973,43.80289499053319,0,31,87,1,34,15,79,180
2/4/2019,R03,12.0,2019-02-04,Asthalin,131.0,14.166666666666666,62.0,2,26.18911026445866,44.828269196895135,0,23,60,8,30,134,247,180
2/5/2019,R03,1.0,2019-02-05,Asthalin,115.0,13.566666666666666,55.0,2,28.514285512431112,38.754137881345315,0,15,71,4,17,51,205,180
2/6/2019,R03,4.0,2019-02-06,Asthalin,101.0,13.6,60.0,2,25.21714823667646,43.83975701256719,0,21,75,4,32,10,170,180
2/7/2019,R03,22.0,2019-02-07,Asthalin,94.0,13.733333333333333,64.0,2,23.433719231703964,50.27966404730032,0,27,84,12,19,131,217,180
2/8/2019,R03,12.0,2019-02-08,Asthalin,96.0,14.133333333333333,49.0,2,26.27189313003292,45.44512583186129,0,35,77,3,11,146,189,180
2/9/2019,R03,11.0,2019-02-09,Asthalin,101.0,14.2,40.0,2,27.798591033952686,45.32021933208483,0,32,67,0,30,111,105,180
2/10/2019,R03,0.0,2019-02-10,Asthalin,67.0,14.133333333333333,35.0,2,24.516176934660066,47.99581228544784,0,38,65,15,27,137,90,180
2/11/2019,R03,5.0,2019-02-11,Asthalin,62.0,13.933333333333334,35.0,2,26.261622307909622,46.07347624686713,0,38,68,4,21,37,142,180
2/12/2019,R03,6.0,2019-02-12,Asthalin,55.0,13.766666666666667,40.0,2,26.84309208284338,42.640548587230214,0,29,77,6,15,104,53,180
